Margaret_Thatcher,City_of_Westminster
Marilyn_Monroe,Los_Angeles
Marilyn_Monroe,Los_Angeles
Marilyn_Monroe,Los_Angeles
Marilyn_Monroe,Los_Angeles
Michael_Jackson,Los_Angeles
Michael_Jackson,Los_Angeles
Michael_Jackson,Los_Angeles
Michael_Jackson,Los_Angeles
Moses,Mount_Nebo
Moses,Mount_Nebo
Moses,Mount_Nebo
Moses,Mount_Nebo
Muhammad,Medina
Muhammad,Medina
Muhammad,Medina
Muhammad,Medina
Muhammad_Ali,Scottsdale
Muhammad_Ali,Scottsdale
Muhammad_Ali,Scottsdale
Muhammad_Ali,Scottsdale
Nelson_Mandela,Johannesburg
Nelson_Mandela,Johannesburg
Nelson_Mandela,Johannesburg
Nelson_Mandela,Johannesburg
Nero,Rome
Nero,Rome
Nero,Rome
Nero,Rome
Prince_(musician),Chanhassen
Prince_(musician),Chanhassen
Prince_(musician),Chanhassen
Prince_(musician),Chanhassen
Pythagoras,Metapontum
Pythagoras,Metapontum
Pythagoras,Metapontum
Pythagoras,Metapontum
Queen_Victoria,Osborne_House
Queen_Victoria,Osborne_House
Queen_Victoria,Osborne_House
Queen_Victoria,Osborne_House
Richard_I_of_England,Châlus
Richard_I_of_England,Châlus
Richard_I_of_England,Châlus
Richard_I_of_England,Châlus
Richard_Nixon,Manhattan
Richard_Nixon,Manhattan
Richard_Nixon,Manhattan
Richard_Nixon,Manhattan
Robin_Williams,Paradise_Cay
Robin_Williams,Paradise_Cay
Robin_Williams,Paradise_Cay
Robin_Williams,Paradise_Cay
Ronald_Reagan,Bel_Air
Ronald_Reagan,Bel_Air
Ronald_Reagan,Bel_Air
Ronald_Reagan,Bel_Air
Socrates,Athens
Socrates,Athens
Socrates,Athens
Socrates,Athens
Spartacus,Strongoli
Spartacus,Strongoli
Spartacus,Strongoli
Spartacus,Strongoli
Steve_Jobs,Palo_Alto
Steve_Jobs,Palo_Alto
Steve_Jobs,Palo_Alto
Steve_Jobs,Palo_Alto
Theodore_Roosevelt,Oyster_Bay_(town)
Theodore_Roosevelt,Oyster_Bay_(town)
Theodore_Roosevelt,Oyster_Bay_(town)
Theodore_Roosevelt,Oyster_Bay_(town)
Thomas_Jefferson,Charlottesville
Thomas_Jefferson,Charlottesville
Thomas_Jefferson,Charlottesville
Thomas_Jefferson,Charlottesville
Tupac_Shakur,Las_Vegas
Tupac_Shakur,Las_Vegas
Tupac_Shakur,Las_Vegas
Tupac_Shakur,Las_Vegas
William_Shakespeare,Stratford-upon-Avon
William_Shakespeare,Stratford-upon-Avon
William_Shakespeare,Stratford-upon-Avon
William_Shakespeare,Stratford-upon-Avon
William_Wallace,Smithfield
William_Wallace,Smithfield
William_Wallace,Smithfield
William_Wallace,Smithfield
Winston_Churchill,London
Winston_Churchill,London
Winston_Churchill,London
Winston_Churchill,London
